time,vel_final,vel_motor1,vel_motor2,vel_motor7,vel_motor8,vel_vcu4L,vel_vcu4R,vel_vcu5L,vel_vcu5R,vel_motor,vel_dis,vel_vcu,dis_final,dis_vcu,dis_intg,dis_4L,dis_4R,dis_5L,dis_5R,odr1,odr2,odr3,odr4,odr5,odr6,odr1_real,odr2_real,odr3_real,odr4_real,odr5_real,odr6_real,odr1_diff,odr2_diff,odr3_diff,odr4_diff,odr5_diff,odr6_diff,phi1_real,phi2_real,phi3_real,sitaJ12_1_real,sitaJ12_2_real,sitaJ23_2_real,sitaJ23_3_real,sitaJ34_3_real,imu_phi1,imu_phi2,imu_phi3,imu_phi4,imu_phi1_r,imu_phi2_r,imu_phi3_r,imu_phi4_r,imu_roll1,imu_roll2,imu_roll3,imu_roll1_r,imu_roll2_r,imu_roll3_r,imu_pitch1,imu_pitch2,imu_pitch3,imu_pitch1_r,imu_pitch2_r,imu_pitch3_r,intg_phi1,intg_phi2,intg_phi3,intg_phi4,imu_acc1_x,imu_acc2_x,imu_acc3_x,imu_acc4_x,imu_acc1_y,imu_acc2_y,imu_acc3_y,imu_acc4_y,imu_acc1_z,imu_acc2_z,imu_acc3_z,imu_acc4_z,angle12,angle23,angle12_vel,angle23_vel,Mc1_A,Mc1_B,Mc2_A,Mc2_B,AS12_select,AS23_select,Mc1_A_sta,Mc1_B_sta,Mc2_A_sta,Mc2_B_sta,mag1_dev,mag2_dev,mag3_dev,mag4_dev,mag5_dev,mag6_dev,mag_curv0,mag_curv1,mag_curv10,mag_curv100,ctrl_multi,ctrl_velocity,ctrl_angle,mcu_brake_flag,mcu_fault_code,veh_num,veh_mode,veh_head,veh_scene,ncu_ctrl_flag,ncu_connect_flag,ncu_brake_flag,ncu_sys_status,ctrl_pt2_rev_ratio,ctrl_pt3_rev_ratio,ctrl_pt4_rev_ratio,ctrl_pt2_curv_ratio,ctrl_pt3_curv_ratio,ctrl_pt4_curv_ratio,coord_state,rds_state,eps_state,vcu_state,servo1_error,frqcv1_error,servo2_error,frqcv2_error,servo3_error,frqcv3_error,servo4_error,frqcv4_error,servo5_error,frqcv5_error,servo6_error,frqcv6_error,usrmc1_1,usrmc1_2,usrmc1_3,usrmc1_4,usrmc1_5,usrmc1_6,usrmc2_1,usrmc2_2,usrmc2_3,usrmc2_4,usrmc2_5,usrmc2_6,usrT_1,usrT_2,usrT_3,usrT_4,usrT_5,usrT_6,latitude,longitude,role,role_others,swi_send_cmd,swi_recv_cmd,magID,ATV_speed,autoGuideMode,ncu_rev_status,auto_state,steer_state,lineNum,battery_level,H2Surplus_1,H2Surplus_3,rtk1_timestamp,rtk1_lat,rtk1_lon,rtk1_flag,rtk2_timestamp,rtk2_lat,rtk2_lon,rtk2_flag,rtk3_timestamp,rtk3_lat,rtk3_lon,rtk3_flag,rtk4_timestamp,rtk4_lat,rtk4_lon,rtk4_flag,WhlCode1L,WhlCode2L,WhlCode3L,WhlCode4L,WhlCode5L,WhlCode6L,WhlCode7L,WhlCode8L,WhlCode1R,WhlCode2R,WhlCode3R,WhlCode4R,WhlCode5R,WhlCode6R,WhlCode7R,WhlCode8R,AccPed_1,TracCmd_1,BrkCmd_1,BrkPed_1,MotorTorque1_1_1,MotorTorque2_1_1,MotorTorque1_3_1,MotorTorque2_3_1,HydBrkForce_1_1,HydBrkForce_2_1,HydBrkForce_3_1,mc1a_torq,mc1b_torq,ta_torq,tb_torq,mc2a_torq,mc2b_torqautoDri_kp,autoDri_Fi,autoDri_pidError,autoDri_pidInt,autoDri_tgtVel,autoDri_AccPedstate
05:21.8,19.022449,19.1663,18.878599,0,0,0,180.5,185,205,0,0,54.166668,322.096313,0,322.096313,0,0,0,0,13013,-10217,9907,-9907,8405,-9905,12823,-9852,10378,-10413,7888,-9880,0,0,0,0,0,0,16.231848,15.924125,14.747918,-0.223804,0.214235,-0.214235,0.186446,-0.186446,0,0,0,0,15.242188,16.710938,15.054688,0,2.50824,2.729828,1.484497,0.804688,0.9375,1.742188,-0.838776,-1.183289,-0.886932,-1.21875,-1.117188,-0.851562,11899.6582,11884.3252,11871.10059,0,0.09,0.33,0.07,0,1.6,1.44,1.92,0,9.29,9.53,9.36,0,25.097761,22.95731,1.007328,-1.706443,25.097761,24.857857,22.95731,22.931431,1,1,0,0,0,0,-0.097,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,8,1000,0,0,2,1,0,43,5,0,0,377357.169,3556699.661,3,0,377365.811,3556699.105,3,0,377379.032,3556687.816,3,0,377373.891,3556694.77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,1950,1950,1950,1790,0,0,0,-242,64,97,-177,-130,-720.12,0.00005,0.271542,2124.749512,20,0
05:21.8,19.029301,19.18,18.878599,0,0,0,180.5,185,207.300003,0,0,54.486111,322.202026,0,322.202026,0,0,0,0,13050,-10286,9807,-9807,8505,-9965,12908,-9971,10285,-10325,7982,-9882,0,0,0,0,0,0,16.237291,15.92916,14.752479,-0.225287,0.211076,-0.211076,0.190769,-0.190769,0,0,0,0,15.328125,16.710938,14.914062,0,2.522827,2.745087,1.503754,1.070312,1.21875,2.101562,-0.842072,-1.181061,-0.881683,-1.085938,-1.132812,-0.828125,11899.95508,11884.64844,11871.38867,0,0.02,0.18,-0.04,0,1.65,1.52,1.97,0,9.28,9.53,9.49,0,25.001741,23.02401,1.007328,-1.706443,25.001741,24.849619,23.02401,22.976587,1,1,0,0,0,0,-0.097,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,8,1000,0,0,2,1,0,43,5,0,0,377357.169,3556699.661,3,0,377365.811,3556699.105,3,0,377379.032,3556687.816,3,0,377373.891,3556694.77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,1950,1950,1950,1790,0,0,0,-283,64,97,-216,-236,80.12,0.00005,0.269639,2125.019043,20,0
05:21.8,19.029301,19.18,18.878599,0,0,0,180.5,185,207.300003,0,0,54.486111,322.307739,0,322.307739,0,0,0,0,13072,-10354,9707,-9707,8605,-10034,12992,-10027,10245,-10272,8019,-9886,0,0,0,0,0,0,16.242769,15.934121,14.757145,-0.226753,0.208889,-0.208889,0.193368,-0.193368,0,0,0,0,15.304688,16.71875,14.882812,0,2.540863,2.763245,1.531067,1.101562,1.195312,2.242188,-0.843018,-1.179504,-0.877655,-0.9375,-1.101562,-0.984375,11900.25098,11884.97168,11871.67578,0,0,0.34,0.01,0,1.65,1.72,1.81,0,9.38,9.82,9.83,0,24.960455,23.047613,1.007328,-1.706443,24.960455,24.833164,23.047613,23.063961,1,1,0,0,0,0,-0.121,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,9,1000,0,0,2,1,0,43,5,0,0,377357.169,3556699.661,3,0,377365.811,3556699.105,3,0,377379.032,3556687.816,3,0,377373.891,3556694.77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,1950,1950,1950,1790,0,0,0,-283,74,83,-216,-236,80.12,0.00005,0.269639,2125.288574,20,0
05:21.8,19.029301,19.18,18.878599,0,0,0,180.5,185,207.300003,0,0,54.486111,322.413452,0,322.413452,0,0,0,0,13095,-10430,9607,-9607,8705,-10111,13087,-10114,10156,-10128,8104,-9923,0,0,0,0,0,0,16.248285,15.939031,14.761874,-0.228411,0.207231,-0.207231,0.195026,-0.195026,0,0,0,0,15.304688,16.71875,14.882812,0,2.540863,2.763245,1.531067,1.101562,1.195312,2.242188,-0.843018,-1.179504,-0.877655,-0.9375,-1.101562,-0.984375,11900.25098,11884.97168,11871.67578,0,0,0.34,0.01,0,1.65,1.72,1.81,0,9.38,9.82,9.83,0,24.960455,23.047613,-0.198326,0.312963,24.960455,24.833164,23.047613,23.063961,1,1,0,0,0,0,-0.121,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,9,1000,0,0,2,1,0,43,5,0,0,377357.169,3556699.661,3,0,377365.811,3556699.105,3,0,377379.032,3556687.816,3,0,377373.891,3556694.77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,1950,1950,1950,1790,0,0,0,-269,95,107,-239,-244,780.12,0.00005,0.269639,2125.558105,20,0
05:21.8,19.029301,19.18,18.878599,0,0,0,182.699997,185,205,0,0,54.166668,322.519165,0,322.519165,0,0,0,0,13118,-10430,9507,-9507,8805,-10194,13087,-10130,10089,-10092,8178,-9933,0,0,0,0,0,0,16.25382,15.943901,14.766644,-0.228411,0.20585,-0.20585,0.197464,-0.197464,0,0,0,0,15.429688,16.59375,14.726562,0,2.574707,2.80426,1.579102,0.835938,1.382812,2.09375,-0.838348,-1.169617,-0.870636,-0.75,-0.921875,-0.757812,11900.84668,11885.61328,11872.24512,0,0.02,0.39,0.19,0,1.67,1.77,1.75,0,9.4,10.03,9.79,0,24.881317,23.108149,-0.198326,0.312963,24.881317,24.811546,23.108149,23.22834,1,1,0,0,0,0,-0.121,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,9,1000,0,0,2,1,0,43,5,0,0,377357.169,3556699.661,3,0,377365.811,3556699.105,3,0,377379.032,3556687.816,3,0,377373.495,3556695.154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,1950,1950,1950,1790,0,0,0,-248,113,107,-239,-244,1650.12,0.00005,0.269639,2125.827637,20,0
05:21.9,19.04985,19.18,18.919701,0,0,0,182.699997,187.199997,205,0,0,54.472221,322.625,0,322.625,0,0,0,0,13135,-10525,9407,-9407,8905,-10282,13204,-10246,9935,-9953,8327,-10002,0,0,0,0,0,0,16.259388,15.948745,14.77148,-0.230453,0.202974,-0.202974,0.201521,-0.201521,0,0,0,0,15.585938,16.578125,14.679688,0,2.587738,2.82547,1.605255,1.023438,1.242188,2.445312,-0.831848,-1.163452,-0.863556,-0.625,-0.921875,-0.78125,11901.14941,11885.93457,11872.52832,0,-0.08,0.3,0.17,0,1.7,1.6,2.04,0,9.55,9.97,9.66,0,24.833582,23.175882,-0.198326,0.312963,24.833582,24.817724,23.175882,23.248737,1,1,0,0,0,0,-0.121,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,9,1000,0,0,2,1,0,43,5,0,0,377356.639,3556699.593,3,0,377365.288,3556699.257,3,0,377378.811,3556688.329,3,0,377373.495,3556695.154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,1950,1950,1950,1790,0,0,0,-218,133,86,-232,-229,1870.12,0.00005,0.26393,2126.091553,20,0
05:21.9,19.04985,19.18,18.919701,0,0,0,182.699997,187.199997,205,0,0,54.472221,322.730835,0,322.730835,0,0,0,0,13138,-10552,9307,-9307,9005,-10375,13237,-10310,9892,-9867,8370,-10025,0,0,0,0,0,0,16.264984,15.953521,14.776415,-0.231029,0.20128,-0.20128,0.204612,-0.204612,0,0,0,0,15.640625,16.617188,14.609375,0,2.606171,2.844543,1.637573,1.148438,1.3125,2.421875,-0.823029,-1.157074,-0.85791,-0.515625,-0.976562,-0.984375,11901.45215,11886.25586,11872.80957,0,-0.09,0.19,0.11,0,1.79,1.56,2.1,0,9.68,9.91,9.64,0,24.769522,23.255949,-0.198326,0.312963,24.769522,24.822868,23.255949,23.229902,1,1,0,0,0,0,-0.121,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,9,1000,0,0,2,1,0,43,6,0,0,377356.639,3556699.593,3,0,377365.288,3556699.257,3,0,377378.811,3556688.329,3,0,377373.495,3556695.154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,1950,1950,1950,1790,0,0,0,-234,157,120,-245,-180,1020.12,0.00005,0.26393,2126.355469,20,0
05:21.9,19.04985,19.18,18.919701,0,0,0,182.699997,187.199997,205,0,0,54.472221,322.83667,0,322.83667,0,0,0,0,13127,-10581,9207,-9207,9105,-10471,13274,-10375,9789,-9813,8475,-10093,0,0,0,0,0,0,16.270596,15.958257,14.781425,-0.231675,0.199604,-0.199604,0.207273,-0.207273,0,0,0,0,15.734375,16.53125,14.671875,0,2.627136,2.864838,1.668396,1.421875,1.382812,2.296875,-0.811188,-1.152557,-0.856689,-0.421875,-1.101562,-1.203125,11901.75781,11886.5752,11873.09277,0,-0.06,0.23,0.09,0,1.78,1.62,1.84,0,9.69,10.07,9.67,0,24.710493,23.312391,-0.198326,0.312963,24.710493,24.81876,23.312391,23.233044,1,1,0,0,0,0,-0.121,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,9,1000,0,0,2,1,0,43,6,0,0,377356.639,3556699.593,3,0,377365.288,3556699.257,3,0,377378.811,3556688.329,3,0,377373.495,3556695.154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,1950,1950,1950,1790,0,0,0,-179,109,120,-248,-206,1530.12,0.00005,0.26393,2126.619385,20,0
05:21.9,19.04985,19.18,18.919701,0,0,0,182.699997,185,205,0,0,54.166668,322.942505,0,322.942505,0,0,0,0,13102,-10581,9157,-9157,9205,-10570,13274,-10399,9711,-9696,8549,-10161,0,0,0,0,0,0,16.276215,15.962954,14.786502,-0.231675,0.198833,-0.198833,0.208941,-0.208941,0,0,0,0,15.734375,16.46875,14.609375,0,2.651062,2.886322,1.694977,1.265625,1.4375,1.992188,-0.798889,-1.150513,-0.859192,-0.578125,-1.1875,-1.328125,11902.0625,11886.89356,11873.375,0,-0.07,0.35,0.05,0,1.69,1.66,1.61,0,9.52,10,9.48,0,24.666281,23.363728,-0.198326,0.312963,24.666281,24.811546,23.363728,23.251879,1,1,0,0,0,0,-0.121,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,9,1000,0,0,2,1,0,43,6,0,0,377356.639,3556699.593,3,0,377365.288,3556699.257,3,0,377378.811,3556688.329,3,0,377373.495,3556695.154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,1950,1950,1950,1790,0,0,0,-184,121,109,-212,-206,2480.12,0.00005,0.26393,2126.883301,20,0
05:21.9,19.04985,19.18,18.919701,0,0,0,182.699997,185,205,0,0,54.166668,323.04834,0,323.04834,0,0,0,0,13066,-10619,9079,-9079,9305,-10670,13321,-10472,9538,-9607,8726,-10248,0,0,0,0,0,0,16.281843,15.967632,14.791619,-0.232495,0.197157,-0.197157,0.211782,-0.211782,0,0,0,0,15.898438,16.421875,14.632812,0,2.671722,2.909882,1.717987,1.210938,1.390625,2.117188,-0.78949,-1.149597,-0.864105,-0.65625,-1.210938,-1.5,11902.37109,11887.21094,11873.65723,0,-0.19,0.42,0.01,0,1.64,1.7,1.67,0,9.51,9.59,9.2,0,24.617247,23.430452,-0.198326,0.312963,24.617247,24.823902,23.430452,23.248737,1,1,0,0,0,0,-0.121,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,9,1000,0,0,2,1,0,43,6,0,0,377356.639,3556699.593,3,0,377365.288,3556699.257,3,0,377378.811,3556688.329,3,0,377373.09,3556695.528,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,1950,1950,1950,1790,0,0,0,-191,91,134,-193,-259,1450.12,0.00005,0.26393,2127.147217,20,0
05:22.0,19.10465,19.2896,18.919701,0,0,0,182.699997,185,205,0,0,54.166668,323.15448,0,323.15448,0,0,0,0,13015,-10625,9032,-9032,9405,-10770,13328,-10539,9499,-9532,8770,-10317,0,0,0,0,0,0,16.287498,15.972284,14.796821,-0.232617,0.196151,-0.196151,0.214095,-0.214095,0,0,0,0,16.023438,16.328125,14.734375,0,2.691162,2.932495,1.743744,1.21875,1.414062,1.953125,-0.78064,-1.148315,-0.870972,-0.695312,-1.101562,-1.398438,11902.68164,11887.52637,11873.94141,0,-0.3,0.42,0.12,0,1.6,1.75,1.81,0,9.72,9.4,9.12,0,24.566643,23.505404,-0.198326,0.312963,24.566643,24.854763,23.505404,23.220497,1,1,0,0,0,0,-0.121,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,9,1000,0,0,2,1,0,43,6,0,0,377356.114,3556699.508,3,0,377364.768,3556699.4,3,0,377378.569,3556688.832,3,0,377373.09,3556695.528,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,1950,1950,1950,1790,0,0,0,-173,82,146,-228,-259,1640.12,0.00005,0.248708,2127.395996,20,0
05:22.0,19.10465,19.2896,18.919701,0,0,0,182.699997,185,205,0,0,54.166668,323.26062,0,323.26062,0,0,0,0,12946,-10624,9000,-9000,9505,-10870,13327,-10578,9336,-9376,8880,-10464,0,0,0,0,0,0,16.293156,15.976913,14.802079,-0.2326,0.195457,-0.195457,0.216044,-0.216044,0,0,0,0,16.054688,16.296875,14.765625,0,2.711731,2.955292,1.764252,1.046875,1.59375,1.59375,-0.773254,-1.14566,-0.876678,-0.773438,-1.070312,-1.460938,11902.99316,11887.8418,11874.22559,0,-0.28,0.31,0.21,0,1.59,1.73,1.8,0,9.95,9.68,9.37,0,24.525883,23.577284,-0.198326,0.312963,24.525883,24.882551,23.577284,23.175034,1,1,0,0,0,0,-0.11,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,10,1000,0,0,2,1,0,43,6,0,0,377356.114,3556699.508,3,0,377364.768,3556699.4,3,0,377378.569,3556688.832,3,0,377373.09,3556695.528,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,1950,1950,1950,1790,0,0,0,-90,89,180,-216,-244,1660.12,0.00005,0.248708,2127.644775,20,0
05:22.0,19.10465,19.2896,18.919701,0,0,0,182.699997,185,205,0,0,54.166668,323.36676,0,323.36676,0,0,0,0,12860,-10612,9009,-9009,9605,-10970,13312,-10605,9244,-9277,8984,-10560,0,0,0,0,0,0,16.298809,15.981525,14.807385,-0.232338,0.195662,-0.195662,0.216448,-0.216448,0,0,0,0,16.234375,16.195312,14.820312,0,2.728668,2.980743,1.777344,1.085938,1.554688,1.257812,-0.767609,-1.143005,-0.883484,-0.984375,-1.070312,-1.53125,11903.30859,11888.1543,11874.51172,0,-0.24,0.25,0.23,0,1.54,1.67,1.75,0,10.04,9.88,9.59,0,24.522621,23.612194,-0.198326,0.312963,24.522621,24.896957,23.612194,23.182867,1,1,0,0,0,0,-0.11,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,10,1000,0,0,2,1,0,43,6,0,0,377356.114,3556699.508,3,0,377364.768,3556699.4,3,0,377378.569,3556688.832,3,0,377373.09,3556695.528,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,1950,1950,1950,1790,0,0,0,61,92,152,-232,-296,1740.12,0.00005,0.248708,2127.893555,20,0
05:22.0,19.10465,19.2896,18.919701,0,0,0,182.699997,185,207.300003,0,0,54.486111,323.4729,0,323.4729,0,0,0,0,12755,-10582,9078,-9078,9705,-11070,13275,-10628,9138,-9201,9080,-10659,0,0,0,0,0,0,16.304451,15.986142,14.812702,-0.231692,0.197133,-0.197133,0.215085,-0.215085,0,0,0,0,16.257812,16.132812,14.875,0,2.747131,3.004181,1.785858,1.125,1.328125,1.539062,-0.765289,-1.139069,-0.892273,-1.085938,-1.046875,-1.6875,11903.62402,11888.46582,11874.79883,0,-0.18,0.23,0.11,0,1.44,1.72,1.75,0,10.05,9.47,9.7,0,24.569893,23.618351,-0.198326,0.312963,24.569893,24.901066,23.618351,23.248737,1,1,0,0,0,0,-0.11,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,10,1000,0,0,2,1,0,43,6,0,0,377356.114,3556699.508,3,0,377364.768,3556699.4,3,0,377378.569,3556688.832,3,0,377373.09,3556695.528,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,1950,1950,1950,1790,0,0,0,156,95,60,-226,-215,2040.12,0.00005,0.248708,2128.142334,20,0
05:22.0,19.10465,19.2896,18.919701,0,0,0,182.699997,185,207.300003,0,0,54.486111,323.579041,0,323.579041,0,0,0,0,12641,-10539,9165,-9165,9734,-11170,13221,-10642,9084,-9139,9179,-10766,0,0,0,0,0,0,16.310074,15.990794,14.817985,-0.23075,0.199016,-0.199016,0.213346,-0.213346,0,0,0,0,16.367188,16.023438,14.96875,0,2.765228,3.024078,1.801422,1.070312,1.132812,1.6875,-0.764984,-1.13559,-0.903809,-1.164062,-1.179688,-1.789062,11903.94141,11888.77539,11875.08789,0,-0.08,0.35,0,0,1.4,1.74,1.76,0,10.04,9.03,9.81,0,24.62377,23.626574,-0.198326,0.312963,24.62377,24.899008,23.626574,23.311596,1,1,0,0,0,0,-0.11,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,10,1000,0,0,2,1,0,43,6,0,0,377356.114,3556699.508,3,0,377364.768,3556699.4,3,0,377378.569,3556688.832,3,0,377372.669,3556695.89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,1950,1950,1950,1790,0,0,0,161,108,60,-205,-228,2770.12,0.00005,0.248708,2128.391113,20,0
05:22.1,19.159451,19.2896,19.029301,0,0,0,182.699997,185,205,0,0,54.166668,323.685486,0,323.685486,0,0,0,0,12519,-10506,9209,-9209,9715,-11270,13181,-10646,9040,-9103,9312,-10874,0,0,0,0,0,0,16.315693,15.995504,14.823239,-0.230052,0.199971,-0.199971,0.212928,-0.212928,0,0,0,0,16.445312,15.914062,15.070312,0,2.782288,3.039642,1.819458,0.984375,1.046875,1.609375,-0.765411,-1.134613,-0.916595,-1.179688,-1.234375,-1.734375,11904.26074,11889.08301,11875.37891,0,0.01,0.53,-0.04,0,1.42,1.71,1.71,0,10.04,8.93,9.98,0,24.638483,23.657375,-0.198326,0.312963,24.638483,24.900042,23.657375,23.305315,1,1,0,0,0,0,-0.11,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,10,1000,0,0,2,1,0,43,6,0,0,377355.59,3556699.405,3,0,377364.243,3556699.532,3,0,377378.313,3556689.331,3,0,377372.669,3556695.89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,1950,1950,1950,1790,0,0,0,127,83,35,-187,-228,2590.12,0.00005,0.233486,2128.624512,20,0
05:22.1,19.159451,19.2896,19.029301,0,0,0,182.699997,185,205,0,0,54.166668,323.791931,0,323.791931,0,0,0,0,12393,-10474,9251,-9251,9689,-11370,13141,-10646,9034,-9100,9365,-10932,0,0,0,0,0,0,16.321297,16.000237,14.828485,-0.229354,0.200869,-0.200869,0.212353,-0.212353,0,0,0,0,16.617188,15.835938,15.1875,0,2.798218,3.053345,1.831635,1.054688,1.007812,1.09375,-0.765656,-1.134277,-0.92627,-1.117188,-1.179688,-1.421875,11904.58398,11889.38867,11875.67285,0,0.02,0.58,0,0,1.52,1.73,1.67,0,10.06,8.92,10.01,0,24.649927,23.675865,-0.198326,0.312963,24.649927,24.919594,23.675865,23.292728,1,1,0,0,0,0,-0.11,0,0,0,0,0,0.05,0.05,0.05,0.05,100,100,100,0,14,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,10,1000,0,0,2,1,0,43,6,0,0,377355.59,3556699.405,3,0,377364.243,3556699.532,3,0,377378.313,3556689.331,3,0,377372.669,3556695.89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,1950,1950,1950,1790,0,0,0,95,31,18,-163,-259,2210.12,0.00005,0.233486,2128.85791,20,0
